customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0953-LGOVU,1,0,0,1,-0.8295205827584317,No,No phone service,DSL,No,Yes,No,Yes,No,No,No,-0.9725398550161476,-0.8172987438351911,No,False,False,False,False,True
2115-BFTIW,1,0,1,0,-0.30015585439803716,Yes,No,Fiber optic,No,No,No,No,No,No,No,0.20567421810163386,-0.22780883647313546,Yes,False,False,False,False,True
4692-NNQRU,0,0,0,0,-0.46303730927815856,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,No,0.47987072312904416,-0.23880299323541176,No,True,False,False,True,False
7742-MYPGI,0,0,0,1,-1.0738427650786138,Yes,No,DSL,No,No,No,Yes,No,No,Yes,-0.5305018529719588,-0.8768614646075237,No,False,False,False,False,True
0611-DFXKO,1,0,0,0,-0.5037576729981889,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,0.8055829351616043,-0.20436346602828095,Yes,False,False,False,False,True
7780-OTDSO,1,0,0,0,-0.5851984004382496,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,1.1512367111961581,-0.23858222703536605,Yes,False,False,False,True,False
9619-GSATL,0,0,1,0,0.43281069256250915,Yes,No,DSL,No,Yes,No,Yes,No,No,No,-0.3094828519498643,0.07106444514874719,No,True,False,False,True,False
5622-UEJFI,0,0,0,1,0.10704778280226633,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,-1.3082228490497045,-0.5887836501678764,No,False,True,True,False,False
9747-DDZOS,0,0,1,0,-1.2774445836787656,Yes,No,Fiber optic,No,No,Yes,No,No,No,No,0.29042586511010604,-0.9756984923679881,Yes,False,False,False,False,False
0674-DGMAQ,1,1,0,0,-0.015113308357824713,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Yes,0.9551446651765553,0.30355333041688476,No,False,False,False,True,False
6203-HBZPA,1,0,1,0,0.7992939660427822,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,-0.028639158921789646,0.4643373539101754,No,False,True,True,False,False
0484-FFVBJ,1,0,1,0,-0.015113308357824713,Yes,No,DSL,No,No,No,No,Yes,Yes,Yes,0.0029349840813665527,-0.12025154381086534,No,True,False,False,False,False
0301-FIDRB,0,0,0,1,1.6137012404433893,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,-0.03196275292212194,1.060119097973534,No,False,True,False,False,False
4139-JPIAM,1,0,1,0,0.758573602322752,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Yes,-0.6750781919864114,-0.04492611635526893,No,False,False,True,False,False
2181-TIDSV,1,0,0,1,1.4508197855632678,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,-1.4893587220678117,-0.4327240233555637,No,False,True,False,False,False
2761-XECQW,1,1,0,0,-0.9924020376385531,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Yes,-0.7116377259900661,-0.8441659903807539,No,False,False,False,False,True
1936-CZAKF,1,0,0,0,0.6771328748826912,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,No,-0.5022513039691348,0.05589780720560692,No,False,True,True,False,False
9453-PATOS,0,0,0,0,1.6137012404433893,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,0.6759627691486464,1.7096574117480225,No,False,True,False,False,True
0564-JJHGS,1,0,1,0,-0.9516816739185228,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,1.0216165451832002,-0.6420766108589108,Yes,False,False,False,True,False
3348-CFRNX,0,0,0,0,-0.1779947632379461,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,0.9169233341727343,0.1411135604232511,Yes,False,False,False,False,True
4402-FTBXC,1,0,1,0,0.880734693482843,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,No,0.8321716871642622,1.0524805874519523,No,False,False,False,False,True
1428-GTBJJ,1,0,1,0,-0.8702409464784621,Yes,No,Fiber optic,No,Yes,No,No,No,No,Yes,0.32532360211359457,-0.6439972767993084,Yes,False,False,False,True,False
2931-XIQBR,0,0,0,1,0.7178532386027215,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,No,1.2725478922082847,1.2672861000964284,No,True,False,False,False,True
0106-UGRDO,0,0,0,0,1.4915401492832983,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1.7029533152513108,2.6048422763133736,No,False,True,False,True,False
5542-TBBWB,1,0,1,0,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,0.17077648109814536,-0.9772880090083172,No,False,False,False,True,False
1930-QPBVZ,1,0,0,1,1.4508197855632678,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,No,1.0083221691818711,1.9427865189962925,No,False,True,False,False,False
2606-PKWJB,1,0,1,1,0.3106496014024181,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,No,-0.8146691400003658,-0.31757237341172123,No,True,False,False,False,True
5322-ZSMZY,1,0,0,1,-0.055833672077855064,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.2965902700485417,-0.6745292422656303,No,False,True,False,False,True
8059-UDZFY,0,1,1,1,0.025607055362205634,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,1.3489905542159264,0.5217807191620694,No,False,False,False,False,False
7740-BTPUX,1,1,0,0,0.9214550572028734,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,1.6231870592433366,1.7702798102805746,No,False,True,False,True,False
5220-AGAAX,1,0,0,1,1.4508197855632678,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,-1.3547531650543558,-0.2733087503025563,No,False,True,False,False,False
0208-BPQEJ,0,0,0,1,-0.8295205827584317,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.5076384890696393,-0.9206835553165972,No,False,False,False,False,False
9435-JMLSX,1,0,0,0,1.5729808767233588,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.7091987091519689,1.661309613938012,No,False,True,False,False,False
3352-ALMCK,1,0,1,0,0.3106496014024181,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,1.259253516206956,0.8057302056608617,No,False,False,False,False,True
5312-IRCFR,0,0,0,1,1.2879383306831464,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Yes,0.9335413041743955,1.632543778072056,No,True,False,False,True,False
5294-IMHHT,1,0,0,0,0.8400143297628127,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,No,1.0963974101906757,1.2185850763663446,No,True,False,False,False,False
8802-UNOJF,1,1,1,0,-0.8295205827584317,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Yes,0.6327560471443273,-0.5534831347805672,Yes,False,False,False,False,True
6313-GIDIT,1,1,1,0,0.8400143297628127,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Yes,-0.3427187919531868,0.2522251889062571,Yes,False,False,False,True,False
6176-YJWAS,1,0,0,0,1.6137012404433893,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Yes,1.1030445981913404,2.133020753575681,No,False,True,True,False,False
5310-NOOVA,1,0,1,0,0.5549717837226001,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.4893587220678117,-0.6076591602717846,No,False,True,False,True,False
4526-EXKKN,1,0,1,0,0.3106496014024181,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,-1.3348116010523623,-0.5781206427056684,No,False,True,False,False,True
5311-IHLEI,1,0,1,0,-0.8295205827584317,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Yes,-0.4590445819648154,-0.7406928724193296,No,False,False,False,False,False
3987-KQDDU,1,0,1,0,-0.9516816739185228,Yes,No,Fiber optic,Yes,No,No,No,No,No,No,0.36022133911708304,-0.7160553644942284,No,False,False,False,True,False
3404-JNXAX,0,0,0,1,0.758573602322752,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Yes,0.531386430134194,0.8095936141616616,No,False,False,False,True,False
5131-PONJI,1,0,0,1,0.6771328748826912,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Yes,0.8521132511662559,0.9763824782961957,No,False,False,True,False,False
2845-AFFTX,1,1,0,0,0.35136996512244845,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,1.1645310871974868,0.8724678279346801,Yes,False,False,False,True,False
3489-VSFRD,0,0,1,0,0.9621754209229036,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Yes,-0.1499503399339166,0.44128936262540336,No,True,False,True,False,False
3345-JHUEO,1,0,1,0,-1.1552834925186746,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,-1.481049737066981,-0.9835577690896156,No,False,False,False,True,False
5815-HGGHV,1,0,0,0,-0.5037576729981889,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Yes,-0.020330173920958795,-0.4454401564781966,No,True,False,False,False,True
5260-UMPWX,0,0,0,1,-0.2594354906780068,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,-1.479387940066815,-0.7900561947495504,No,False,False,True,False,False
2249-YPRNG,0,0,0,1,-0.5037576729981889,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,1.3656085242175875,-0.019273083909957432,Yes,False,False,False,False,False
7410-YTJIK,0,0,1,0,-1.0331224013585834,Yes,Yes,Fiber optic,No,No,No,No,No,No,No,0.35523594811658493,-0.7958844224307572,Yes,False,False,False,False,True
4626-GYCZP,1,0,1,0,-1.0331224013585834,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,0.966777244177718,-0.7275131302766007,Yes,False,False,False,True,False
5649-RXQTV,1,0,1,0,0.758573602322752,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,1.1379423351948288,1.216355337745883,No,False,False,False,True,False
2674-MIAHT,0,0,1,0,-1.1552834925186746,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Yes,0.5164302571326987,-0.865006319665069,No,False,False,False,False,True
2576-HXMPA,0,0,1,0,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.502653098069141,-0.9995191653529202,No,False,False,True,False,False
7587-AOVVU,1,0,0,1,-0.21871512695797646,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,No,1.1961052302006432,0.22529171250068047,No,False,False,False,True,False
5590-BYNII,1,0,1,0,-0.4223169455581282,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,1.1961052302006432,-0.08314074558318146,Yes,False,False,False,True,False
6898-MDLZW,1,0,1,0,-0.8295205827584317,Yes,No,DSL,No,Yes,No,Yes,No,No,Yes,-0.3659839499555126,-0.7217511324554076,No,False,False,False,False,True
3237-AJGEH,0,0,0,1,-1.1960038562387048,No,No phone service,DSL,No,No,No,Yes,No,No,Yes,-1.1221015850310987,-0.9661834691460179,Yes,False,False,False,False,True
4707-YNOQA,0,0,0,1,0.06632741908223598,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,-1.3015756610490399,-0.6031996830308611,No,True,False,True,False,False
9357-UJRUN,1,0,0,0,-0.3408762181180675,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Yes,-0.2130986259402292,-0.41345113409157314,No,True,False,False,True,False
1591-NFNLQ,1,0,1,0,0.758573602322752,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,No,0.5064594751317021,0.8649838537531307,Yes,False,False,True,False,False
8648-PFRMP,0,1,1,0,-0.748079855318371,No,No phone service,DSL,No,No,No,No,Yes,Yes,Yes,-0.6119299059800988,-0.7111322782332089,No,False,False,False,True,False
7663-CUXZB,1,0,0,0,1.0843365120829946,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,1.6281724502438353,1.8888533363251256,No,False,True,False,True,False
0258-NOKBL,1,0,1,0,-1.1960038562387048,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,No,0.8521132511662559,-0.8896217509701657,No,False,False,False,True,False
1163-VIPRI,0,0,0,1,1.3286586944031769,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,No,1.48027251722905,2.2316149385160955,No,False,True,False,True,False
2815-CPTUL,1,1,1,0,-1.1145631287986442,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,0.18240906009930805,-0.861606520184365,Yes,False,False,False,False,True
9348-ROUAI,0,0,0,1,1.0843365120829946,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,0.8487896571659234,1.2851902389201355,No,False,True,True,False,False
9443-JUBUO,1,0,0,1,1.6137012404433893,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.016229360082695727,0.9694062663747517,No,False,True,True,False,False
0596-BQCEQ,0,0,0,1,1.2064976032430856,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,1.1761636661986499,1.7661294057197154,Yes,False,False,False,True,False
1481-ZUWZA,1,0,1,0,-0.1779947632379461,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,0.9883806051798778,0.16606014102841635,Yes,False,False,True,False,False
3043-TYBNO,1,0,1,0,-1.1960038562387048,Yes,No,DSL,No,No,No,Yes,No,Yes,No,-0.13665596393258767,-0.9212133941967068,No,False,False,False,False,True
4830-FAXFM,1,0,1,1,-0.5444780367182193,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,-1.3514295710540236,-0.8142300936545557,No,False,False,True,False,False
5906-BFOZT,1,0,1,0,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,-1.504314895069307,-0.9995412419729249,No,False,False,False,False,True
2960-NKRSO,1,0,1,0,-0.3408762181180675,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Yes,0.7042133181514708,-0.07777612692207066,No,False,False,False,True,False
8996-ZROXE,1,1,1,0,1.002895784642934,Yes,No,DSL,No,No,Yes,Yes,No,No,Yes,-0.3742929349563432,0.3322529364228271,No,True,False,False,True,False
5598-IKHQQ,0,0,1,0,1.6137012404433893,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.3065610520495383,-0.1840529756240756,No,False,True,True,False,False
0397-ZXWQF,1,0,1,0,1.4100994218432374,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.4710789550659844,-0.37634033586388926,No,False,True,False,False,False
5266-PFRQK,1,0,0,1,0.7992939660427822,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,-1.4594463760648215,-0.5350050038367413,No,True,False,True,False,False
4674-HGNUA,1,0,0,1,1.5729808767233588,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,0.8354952811645946,1.8428898134756087,No,False,True,True,False,False
6765-MBQNU,0,0,0,0,-0.2594354906780068,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.288281285047711,-0.7061208854921713,No,True,False,False,False,True
9786-IJYDL,0,0,1,0,0.10704778280226633,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1.609892683242008,0.7200287668031172,No,False,True,False,False,True
1303-SRDOK,0,0,0,1,0.9214550572028734,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,0.142525932095321,0.6884812768165851,No,False,True,True,False,False
3769-MHZNV,0,0,0,1,0.025607055362205634,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.4843733310673135,-0.7121698793734238,No,False,True,False,False,True
6295-OSINB,1,0,0,0,1.6137012404433893,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,1.4919050962302134,2.4712345720457094,No,False,True,False,True,False
3308-MHOOC,1,0,1,1,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,-1.5142856770703037,-0.9996737016929523,No,False,False,False,False,True
2309-OSFEU,1,0,1,0,-0.9109613101984924,No,No phone service,DSL,No,No,No,No,No,Yes,Yes,-1.0257173590214634,-0.8763757789674231,Yes,False,False,False,False,True
2207-QPJED,0,1,0,0,0.18848851024232702,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,No,0.8388188751649267,0.4805857462335398,No,False,False,False,True,False
4177-JPDFU,1,0,1,0,-0.8295205827584317,No,No phone service,DSL,No,Yes,No,Yes,No,No,No,-1.0223937650211312,-0.8127951133542585,No,False,False,False,False,True
2239-CFOUJ,1,0,0,1,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.4744025490663168,-0.9991438628128425,No,True,False,False,False,True
8046-DNVTL,1,0,0,0,1.2064976032430856,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Yes,-0.8695084410058479,0.027485197259724047,No,False,True,True,False,False
2209-XADXF,0,0,1,0,-1.2774445836787656,No,No phone service,DSL,No,No,No,No,No,No,No,-1.3132082400502028,-0.9970024306723992,No,False,False,False,False,False
6620-JDYNW,0,0,1,0,-0.5851984004382496,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Yes,-0.1383177609327537,-0.4975851329289934,No,False,False,False,False,True
1891-FZYSA,1,1,0,0,1.4915401492832983,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Yes,0.8371570781647607,1.7042486398469026,Yes,False,False,False,True,False
4770-UEZOX,1,0,1,0,-1.2367242199587352,Yes,No,Fiber optic,No,Yes,No,No,No,No,Yes,0.3319707901142591,-0.9442172322414698,No,False,False,False,True,False
1038-RQOST,1,0,0,1,-0.5444780367182193,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.4677553610656522,-0.8249372543567726,No,False,False,False,False,True
7613-LLQFO,1,0,1,0,-0.8295205827584317,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Yes,0.6543594081464871,-0.540325469257843,Yes,False,False,False,True,False
4568-TTZRT,1,0,1,0,-0.9516816739185228,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.4744025490663168,-0.9278805334380872,No,False,False,False,False,True
9513-DXHDA,1,0,1,0,-0.21871512695797646,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,No,0.5629605731373504,-0.03123861195243489,No,True,False,False,True,False
2640-PMGFL,1,0,1,1,-0.21871512695797646,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Yes,0.4898415051300408,-0.04536764875536035,Yes,False,False,False,True,False
3801-HMYNL,1,0,0,1,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,No,0.8105683261621028,-0.9687885103065574,Yes,False,False,False,False,True
0516-QREYC,0,1,1,0,-0.3408762181180675,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,-1.477726143066649,-0.8050682963526586,No,False,False,False,False,True
9685-WKZGT,1,1,1,0,-0.748079855318371,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,0.3386179781149237,-0.5503924079799273,Yes,False,False,False,True,False
6022-UGGSO,0,1,1,0,-0.015113308357824713,Yes,No,Fiber optic,No,Yes,No,No,No,No,Yes,0.32033821111309646,-0.002803925386547565,Yes,False,False,False,True,False
8084-OIVBS,0,0,1,0,-0.8702409464784621,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.4876969250676457,-0.914568331575331,No,True,False,False,False,True
8896-BQTTI,1,0,1,0,-1.2774445836787656,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,-1.3215172250510334,-0.9971128137724221,No,False,False,False,False,True
3865-QBWSJ,1,1,1,1,0.22920887396235737,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Yes,0.5214156481331973,0.38826132137442376,No,False,False,False,False,True
3352-RICWQ,0,0,0,1,-0.9516816739185228,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.4960059100684764,-0.9151423236954498,No,False,True,False,False,True
2160-GPFXD,1,0,0,1,0.880734693482843,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Yes,0.0295237360840249,0.5666624876313622,No,False,True,True,False,False
2065-MMKGR,0,0,1,0,-0.13727439951791576,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Yes,0.2073360151017999,-0.08971957834454367,No,True,False,True,False,False
5857-TYBCJ,1,1,0,0,0.47353105628253944,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Yes,0.8122301231622688,0.7757280790746498,No,False,False,False,True,False
1498-NHTLT,1,0,0,1,1.0843365120829946,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.7308020701541287,1.2816359030993996,No,False,True,False,True,False
4484-CGXFK,0,0,1,0,-1.1960038562387048,Yes,No,DSL,No,No,No,No,No,Yes,Yes,-0.31446824295036285,-0.9215445434967754,Yes,False,False,False,True,False
1402-PTHGN,0,0,0,1,-0.5851984004382496,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Yes,-0.10840541492976351,-0.5280067152952922,No,True,False,False,False,True
4176-RELJR,1,1,1,0,1.4100994218432374,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.3181936310507012,-0.2698427209618386,No,False,True,True,False,False
6214-EDAKZ,0,0,0,1,-0.4223169455581282,Yes,No,DSL,No,Yes,No,Yes,No,No,No,-0.3194536339508612,-0.4756409726444498,Yes,False,False,False,True,False
5199-FPUSP,1,0,1,1,0.025607055362205634,No,No phone service,DSL,Yes,No,No,Yes,No,No,No,-1.0207319680209652,-0.5163061066928696,No,True,False,True,False,False
6377-KSLXC,1,0,1,0,-1.1145631287986442,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.4893587220678117,-0.9608850803449209,No,False,False,False,False,True
1796-JANOW,0,0,1,0,-1.2367242199587352,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.4893587220678117,-0.9913066627112198,No,False,False,False,False,True
0238-WHBIQ,1,0,0,1,1.6137012404433893,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,0.82884809316393,1.790855220124835,No,False,True,True,False,False
8735-NBLWT,1,0,1,1,-0.9516816739185228,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.4744025490663168,-0.926865008917877,No,False,False,False,False,True
6651-RLGGM,1,0,0,1,1.4100994218432374,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.2783105030467143,-0.2624470532603073,No,False,True,False,False,True
6127-ISGTU,0,0,0,0,-0.6666391278783103,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Yes,0.6709773781481484,-0.39960909334870715,Yes,False,False,False,True,False
1614-JBEBI,0,0,1,0,-0.9924020376385531,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,-1.46443176706532,-0.9473962655221282,No,False,False,False,False,True
8740-XLHDR,1,0,1,0,-1.1145631287986442,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Yes,-0.7149613199903985,-0.9114555281546864,Yes,False,False,False,False,True
1208-DNHLN,1,0,0,1,-0.38159658183809786,Yes,Yes,DSL,No,No,No,No,No,No,Yes,-0.5454580259734538,-0.536969823017148,Yes,True,False,True,False,False
1761-AEZZR,1,0,1,0,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,0.4915033021302069,-0.973027221347435,Yes,False,False,False,True,False
3923-CSIHK,0,1,0,0,0.7178532386027215,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,0.2089978121019659,0.5128617646802226,Yes,False,False,False,True,False
5696-EXCYS,1,0,1,0,-0.62591876415828,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.505976692069473,-0.8452035915209688,No,False,True,True,False,False
5795-KTGUD,0,0,0,0,1.4508197855632678,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,1.5301264272340338,2.3270080135558473,No,False,True,False,False,False
7120-RFMVS,1,0,1,0,-1.2774445836787656,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,No,0.6560212051466532,-0.9708416359669826,Yes,False,False,False,True,False
7924-GJZFI,0,1,0,0,-0.30015585439803716,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,0.1508349170961516,-0.20760872916895295,No,False,False,False,True,False
4702-HDRKD,1,0,1,0,1.4100994218432374,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Yes,-0.5122220859701314,0.45833251326893215,No,True,False,False,False,False
8512-WIWYV,1,0,1,0,-0.015113308357824713,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.4760643460664828,-0.6957669507100275,No,True,False,True,False,False
5897-ZYEKH,0,1,0,0,1.4100994218432374,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Yes,1.3572995392167568,2.132093535535489,No,True,False,False,True,False
5456-ITGIC,1,1,0,0,1.6137012404433893,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,-0.010359391919962149,1.0410448982895846,No,False,True,True,False,False
7317-GGVPB,1,0,0,0,1.5729808767233588,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,1.4570073592267243,2.3876304120883987,Yes,False,True,True,False,False
1406-PUQVY,1,0,1,1,-1.2774445836787656,Yes,No,DSL,No,Yes,No,No,No,No,Yes,-0.49394231896830415,-0.9861186570101457,No,False,False,False,True,False
1322-AGOQM,1,0,1,0,0.5549717837226001,No,No phone service,DSL,No,Yes,No,No,No,No,No,-1.1453667430334245,-0.39879225840853805,Yes,False,False,False,False,False
3677-IYRBF,0,1,1,0,-1.2367242199587352,No,No phone service,DSL,No,No,Yes,No,No,No,Yes,-1.1420431490330922,-0.9734246005075173,Yes,False,False,False,True,False
5692-FPTAH,0,0,1,0,-1.2774445836787656,Yes,No,DSL,No,No,No,No,No,No,Yes,-0.6435040489832552,-0.988105552810557,Yes,False,False,False,False,True
9114-AAFQH,0,0,0,0,0.6364125111626608,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Yes,0.0295237360840249,0.3582371181682072,No,True,False,False,True,False
8715-KKTFG,0,0,0,0,1.1657772395230555,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,1.2808568772091153,1.8699115963612039,No,True,False,False,False,False
1550-LOAHA,0,0,0,0,-0.015113308357824713,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,No,0.6443886261454905,0.1336295862417014,Yes,False,False,False,False,False
1728-BQDMA,0,0,1,0,-1.2367242199587352,Yes,No,DSL,No,No,No,No,No,No,No,-0.6750781919864114,-0.9716363942871472,No,False,False,False,True,False
0268-QKIWO,0,0,1,0,-1.1960038562387048,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.4960059100684764,-0.9821669420293275,Yes,False,False,False,True,False
0876-WDUUZ,0,0,1,0,-1.1145631287986442,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Yes,0.6859335511496436,-0.8201024745757716,Yes,False,False,True,False,False
